loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall
1.6079663038253784,0.2443181872367859,0.0,0.0,2.9414565563201904,0.25,0.2222222238779068,0.1041666641831398
1.5585938692092896,0.24147726595401764,0.5,0.011363636702299118,1870.6260986328125,0.2291666716337204,0.2291666716337204,0.2291666716337204
1.5209873914718628,0.3323863744735718,0.5744680762290955,0.07670454680919647,172.6873016357422,0.2083333283662796,0.2083333283662796,0.2083333283662796
1.4625182151794434,0.4005681872367859,0.4285714328289032,0.059659089893102646,12.994338989257812,0.2083333283662796,0.2083333283662796,0.2083333283662796
1.4488511085510254,0.3806818127632141,0.6111111044883728,0.09375,1.5945281982421875,0.25,0.25,0.010416666977107525
1.398314356803894,0.3948863744735718,0.6266666650772095,0.13352273404598236,1.5011576414108276,0.40625,0.3571428656578064,0.0520833320915699
1.3820468187332153,0.4204545319080353,0.641791045665741,0.12215909361839294,1.5817371606826782,0.3958333432674408,0.48275861144065857,0.2916666567325592
1.30704927444458,0.4375,0.5945945978164673,0.1875,1.5301657915115356,0.3958333432674408,0.5128205418586731,0.2083333283662796
1.340437412261963,0.4204545319080353,0.5441176295280457,0.10511363297700882,1.4683575630187988,0.40625,0.375,0.125
1.2919135093688965,0.4488636255264282,0.6279069781303406,0.15340909361839294,3.099940061569214,0.1875,0.20481927692890167,0.1770833283662796
1.2634634971618652,0.5170454382896423,0.642276406288147,0.2244318127632141,5.543002605438232,0.1666666716337204,0.16129031777381897,0.15625
1.2568187713623047,0.4801136255264282,0.5873016119003296,0.21022726595401764,2.260223388671875,0.2395833283662796,0.27142858505249023,0.1979166716337204
1.22393798828125,0.4857954680919647,0.6268656849861145,0.23863635957241058,3.130303144454956,0.3645833432674408,0.3611111044883728,0.2708333432674408
1.2242136001586914,0.4744318127632141,0.6343283653259277,0.24147726595401764,3.708245038986206,0.21875,0.2247191071510315,0.2083333283662796
1.1073517799377441,0.5738636255264282,0.698630154132843,0.28977271914482117,1.3685359954833984,0.46875,0.4920634925365448,0.3229166567325592
1.0977729558944702,0.5880681872367859,0.6502732038497925,0.3380681872367859,1.3134527206420898,0.4270833432674408,0.49253731966018677,0.34375
1.068933367729187,0.5710227489471436,0.6573033928871155,0.3323863744735718,1.7269505262374878,0.34375,0.36000001430511475,0.28125
1.1001219749450684,0.5596590638160706,0.6600000262260437,0.375,1.443142056465149,0.4479166567325592,0.4722222089767456,0.3541666567325592
1.0124489068984985,0.5994318127632141,0.7109004855155945,0.4261363744735718,1.0176600217819214,0.625,0.6769230961799622,0.4583333432674408
0.9717727899551392,0.625,0.7142857313156128,0.44034090638160706,1.1535178422927856,0.5625,0.6461538672447205,0.4375
0.9684650897979736,0.6164772510528564,0.7356828451156616,0.4744318127632141,1.8282676935195923,0.2291666716337204,0.20000000298023224,0.1145833358168602
0.9187498092651367,0.6448863744735718,0.7280334830284119,0.4943181872367859,0.9882095456123352,0.5625,0.6538461446762085,0.53125
1.0671404600143433,0.5568181872367859,0.6465116143226624,0.3948863744735718,2.7387349605560303,0.34375,0.4202898442745209,0.3020833432674408
0.9063940644264221,0.6505681872367859,0.7621145248413086,0.49147728085517883,1.3927632570266724,0.4791666567325592,0.5147058963775635,0.3645833432674408
0.8773708343505859,0.6931818127632141,0.7818930149078369,0.5397727489471436,2.547238349914551,0.3020833432674408,0.2906976640224457,0.2604166567325592
0.8883380889892578,0.6335227489471436,0.7408906817436218,0.5198863744735718,1.169691801071167,0.59375,0.6176470518112183,0.4375
0.8589649200439453,0.6676136255264282,0.7731092572212219,0.5227272510528564,1.1449241638183594,0.5520833134651184,0.5866666436195374,0.4583333432674408
0.7982664108276367,0.6392045617103577,0.7572016716003418,0.5227272510528564,1.7223488092422485,0.5416666865348816,0.5494505763053894,0.5208333134651184
0.8653570413589478,0.6789772510528564,0.75,0.5795454382896423,1.555790901184082,0.5520833134651184,0.5194805264472961,0.4166666567325592
0.8380085229873657,0.6789772510528564,0.7854251265525818,0.5511363744735718,1.3987007141113281,0.4166666567325592,0.4838709533214569,0.3125
