epoch,categorical_accuracy,loss,precision,recall,val_categorical_accuracy,val_loss,val_precision,val_recall
56,0.8181818127632141,0.49766385555267334,0.8419452905654907,0.7869318127632141,0.6979166865348816,0.7980162501335144,0.6947368383407593,0.6875
57,0.8181818127632141,0.4852714240550995,0.8475610017776489,0.7897727489471436,0.71875,0.7121520042419434,0.7441860437393188,0.6666666865348816
58,0.8068181872367859,0.4916670024394989,0.842900276184082,0.7926136255264282,0.7708333134651184,0.8051636815071106,0.8275862336158752,0.75
59,0.8125,0.4565974473953247,0.8354037404060364,0.7642045617103577,0.7395833134651184,0.9618032574653625,0.7528089880943298,0.6979166865348816
60,0.8494318127632141,0.41658756136894226,0.8686566948890686,0.8267045617103577,0.78125,0.7063658237457275,0.8131868243217468,0.7708333134651184
61,0.8607954382896423,0.38798752427101135,0.8851963877677917,0.8323863744735718,0.7083333134651184,0.7337436079978943,0.7586206793785095,0.6875
62,0.8465909361839294,0.38776692748069763,0.8664688467979431,0.8295454382896423,0.6041666865348816,1.4703220129013062,0.6363636255264282,0.5833333134651184
63,0.8806818127632141,0.3261352777481079,0.9014925360679626,0.8579545617103577,0.59375,1.3307019472122192,0.6043956279754639,0.5729166865348816
64,0.8892045617103577,0.3118993937969208,0.9014492630958557,0.8835227489471436,0.7083333134651184,1.0838961601257324,0.7441860437393188,0.6666666865348816
65,0.8863636255264282,0.37562769651412964,0.903323233127594,0.8494318127632141,0.6354166865348816,1.4405714273452759,0.6413043737411499,0.6145833134651184
66,0.8636363744735718,0.3206568956375122,0.8922155499458313,0.8465909361839294,0.7291666865348816,0.9307815432548523,0.7582417726516724,0.71875
67,0.875,0.34433239698410034,0.8866279125213623,0.8664772510528564,0.71875,1.2071737051010132,0.7096773982048035,0.6875
68,0.8011363744735718,0.5130110383033752,0.8288288116455078,0.7840909361839294,0.53125,1.3960527181625366,0.5604395866394043,0.53125
69,0.8948863744735718,0.293094277381897,0.9120234847068787,0.8835227489471436,0.8645833134651184,0.40218663215637207,0.8817204236984253,0.8541666865348816
70,0.90625,0.291614830493927,0.9125364422798157,0.8892045617103577,0.71875,0.8974319100379944,0.7362637519836426,0.6979166865348816
71,0.8693181872367859,0.2981102764606476,0.8866279125213623,0.8664772510528564,0.5625,1.6999167203903198,0.5698924660682678,0.5520833134651184
72,0.90625,0.26107877492904663,0.9215116500854492,0.9005681872367859,0.75,1.019039273262024,0.760869562625885,0.7291666865348816
73,0.9119318127632141,0.2696312665939331,0.9319526553153992,0.8948863744735718,0.7916666865348816,0.7637357115745544,0.800000011920929,0.7916666865348816
74,0.8892045617103577,0.3197179138660431,0.9037901163101196,0.8806818127632141,0.8333333134651184,0.5682110786437988,0.8651685118675232,0.8020833134651184
75,0.9147727489471436,0.2549324035644531,0.918367326259613,0.8948863744735718,0.8333333134651184,0.5203148722648621,0.8586956262588501,0.8229166865348816
76,0.8977272510528564,0.3072131872177124,0.9064327478408813,0.8806818127632141,0.8125,0.7971949577331543,0.8478260636329651,0.8125
77,0.8607954382896423,0.3264964818954468,0.8662790656089783,0.8465909361839294,0.6875,1.0970274209976196,0.7021276354789734,0.6875
78,0.9318181872367859,0.2238454967737198,0.9369627237319946,0.9289772510528564,0.7395833134651184,1.1956547498703003,0.7553191781044006,0.7395833134651184
79,0.8920454382896423,0.30850017070770264,0.9008746147155762,0.8778409361839294,0.6979166865348816,1.0378538370132446,0.7191011309623718,0.6666666865348816
80,0.9403409361839294,0.20562449097633362,0.9450867176055908,0.9289772510528564,0.78125,0.660028338432312,0.7956989407539368,0.7708333134651184
81,0.9232954382896423,0.23192782700061798,0.9306358098983765,0.9147727489471436,0.59375,1.6983684301376343,0.6000000238418579,0.59375
82,0.8835227489471436,0.28583505749702454,0.8918128609657288,0.8664772510528564,0.78125,1.1873886585235596,0.8152173757553101,0.78125
83,0.9346590638160706,0.17942526936531067,0.9449275135993958,0.9261363744735718,0.84375,0.5475075840950012,0.8526315689086914,0.84375
84,0.9204545617103577,0.24420829117298126,0.9356725215911865,0.9090909361839294,0.71875,0.9820461273193359,0.7157894968986511,0.7083333134651184
85,0.90625,0.2621394991874695,0.9080459475517273,0.8977272510528564,0.71875,1.2498332262039185,0.7472527623176575,0.7083333134651184
86,0.9176136255264282,0.29021111130714417,0.9248554706573486,0.9090909361839294,0.6666666865348816,1.333217978477478,0.6774193644523621,0.65625
87,0.8892045617103577,0.28595584630966187,0.9056047201156616,0.8721590638160706,0.65625,1.338776707649231,0.6630434989929199,0.6354166865348816
88,0.9545454382896423,0.16742265224456787,0.9598853588104248,0.9517045617103577,0.6458333134651184,1.5475250482559204,0.6666666865348816,0.6458333134651184
89,0.9431818127632141,0.19058138132095337,0.9450867176055908,0.9289772510528564,0.625,1.3277667760849,0.6555555462837219,0.6145833134651184
90,0.9034090638160706,0.3091227412223816,0.9161849617958069,0.9005681872367859,0.8125,0.6307175159454346,0.8297872543334961,0.8125
91,0.9431818127632141,0.15847760438919067,0.9536231756210327,0.9346590638160706,0.8333333134651184,0.8459768295288086,0.8478260636329651,0.8125
92,0.9403409361839294,0.17923708260059357,0.9455587267875671,0.9375,0.8229166865348816,0.6841816902160645,0.8404255509376526,0.8229166865348816
93,0.9517045617103577,0.1425309032201767,0.9568965435028076,0.9460227489471436,0.8541666865348816,0.4859806299209595,0.8617021441459656,0.84375
94,0.9176136255264282,0.25327959656715393,0.9224137663841248,0.9119318127632141,0.6666666865348816,1.455091118812561,0.6736842393875122,0.6666666865348816
95,0.9431818127632141,0.17688338458538055,0.9481267929077148,0.9346590638160706,0.75,0.7003175616264343,0.7659574747085571,0.75
96,0.9431818127632141,0.14010578393936157,0.9566473960876465,0.9403409361839294,0.7604166865348816,0.9054560661315918,0.7802197933197021,0.7395833134651184
97,0.9289772510528564,0.19716373085975647,0.934097409248352,0.9261363744735718,0.8229166865348816,0.533721387386322,0.8351648449897766,0.7916666865348816
98,0.9261363744735718,0.1946096420288086,0.9259259104728699,0.9232954382896423,0.78125,0.8264713883399963,0.7849462628364563,0.7604166865348816
99,0.96875,0.10673138499259949,0.9797101616859436,0.9602272510528564,0.8333333134651184,0.8040755391120911,0.8421052694320679,0.8333333134651184
